site,year,month,day,tx,tn,p,rad,vp,rhx,rhn
indiana,1979,4,16,13.973,0.229,0.0,25.28,0.69,100.0,43.23833764112397
indiana,1979,4,17,15.248,1.66,0.0,25.43,0.712,100.0,41.09037582689074
indiana,1979,4,18,15.99,1.235,0.0,26.44,0.701,100.0,38.577410285729655
indiana,1979,4,19,17.77,2.164,0.0,24.56,0.757,100.0,37.21128897192618
indiana,1979,4,20,21.556,8.746,0.0,23.17,0.839,74.3458956238086,32.60506488163825
indiana,1979,4,21,19.183,13.035,2.50735878944397,14.27,1.193,79.46957416457204,53.67572663905409
indiana,1979,4,22,19.099,4.958,0.0,23.88,1.208,100.0,54.6358668881988
indiana,1979,4,23,20.734,9.059,0.0,17.26,1.292,100.0,52.80669610608035
indiana,1979,4,24,20.269,14.295,4.4885128736496,7.66,1.608,98.68261220006976,67.63399400090088
indiana,1979,4,25,21.664,15.212,5.35349220928083,11.95,1.667,96.42739919711364,64.35632363575029
indiana,1979,4,26,19.441,9.572,9.8445746212974,5.68,1.44,100.0,63.75682033140565
indiana,1979,4,27,14.846,2.725,5.37428259849548,16.44,0.775,100.0,45.89840917861823
indiana,1979,4,28,9.7,2.928,2.24137604226371,11.87,0.739,98.02323112959914,61.404551354031085
indiana,1979,4,29,12.412,0.4,1.1040912182807,11.1,0.653,100.0,45.311818557690565
indiana,1979,4,30,12.71,4.395,1.35506739025004,22.77,0.733,87.66365065906987,49.877731139376166
indiana,1979,5,1,15.307,-0.653,0.0,27.62,0.665,100.0,38.23276766391142
indiana,1979,5,2,23.533,6.912,0.0,23.02,0.924,92.787792258649,31.847868701134693
indiana,1979,5,3,19.206,9.993,13.7765493875577,10.44,1.529,100.0,68.69462405504565
indiana,1979,5,4,12.52,6.402,0.0,14.75,0.827,86.01537506170925,56.98001226026676
indiana,1979,5,5,16.126,0.69,0.0,27.45,0.693,100.0,37.80745071565099
indiana,1979,5,6,21.578,8.651,0.0,27.08,0.96,85.61706046334598,37.25718432932727
indiana,1979,5,7,25.654,12.892,0.0,27.9,1.414,95.0765673577908,42.9356985558037
indiana,1979,5,8,28.313,17.503,0.0,27.15,1.737,86.83412042845022,45.12429900440305
indiana,1979,5,9,27.365,17.778,0.0,24.18,1.95,95.80641800278173,53.53609356909259
indiana,1979,5,10,27.892,18.407,0.0,23.28,2.158,100.0,57.45128748415938
indiana,1979,5,11,26.586,19.781,2.95007459033059,19.49,2.215,96.02174708317794,63.655737767263965
indiana,1979,5,12,19.406,9.643,5.90061545371867,4.85,1.289,100.0,57.195550958601665
indiana,1979,5,13,18.884,5.67,0.0,24.83,0.922,100.0,42.2636962842743
indiana,1979,5,14,21.328,9.302,2.73239612579346,21.79,1.157,98.74589715664099,45.5950715901009
indiana,1979,5,15,19.363,10.024,0.0,26.92,1.173,95.37059233601781,52.18779019023772
indiana,1979,5,16,19.695,5.497,0.0,29.69,0.818,90.58283619258857,35.65052431100504
indiana,1979,5,17,22.758,9.202,0.0,27.51,0.928,79.73731080056484,33.519022089963315
indiana,1979,5,18,25.773,13.154,0.0,27.83,1.096,72.44241198119505,33.045928521922676
indiana,1979,5,19,23.114,14.874,0.0,18.29,1.373,81.16760165196865,48.53532128035705
indiana,1979,5,20,23.507,10.958,0.0,19.26,1.552,100.0,53.57724349515876
indiana,1979,5,21,22.467,9.817,0.0,28.97,1.189,98.022631796059,43.71112672088479
indiana,1979,5,22,21.977,4.779,0.0,28.73,0.939,100.0,35.56512417337418
indiana,1979,5,23,23.157,9.884,0.0,23.26,1.426,100.0,50.27806447803541
indiana,1979,5,24,14.012,9.25,1.5918195246627,14.86,1.062,90.95622623312465,66.38121640475978
indiana,1979,5,25,15.903,7.771,1.39584127555281,29.41,0.778,73.66366239565923,43.05355674221694
indiana,1979,5,26,21.011,5.927,0.0,24.91,0.66,70.93769315477178,26.52001595282384
indiana,1979,5,27,20.808,8.359,1.58302783955833,23.6,1.131,100.0,46.01628313449023
indiana,1979,5,28,19.776,10.13,0.0,28.96,1.064,85.89644306206297,46.139422346660695
indiana,1979,5,29,26.05,9.474,0.0,24.69,1.039,87.65381009146223,30.818167507184203
indiana,1979,5,30,28.207,15.509,0.0,28.75,1.366,77.52380100653299,35.70561691662658
indiana,1979,5,31,26.053,16.683,0.0,13.22,1.931,100.0,57.265960505821546
indiana,1979,6,1,24.76,17.834,0.0,22.7,1.959,95.90978410807912,62.732696561161895
indiana,1979,6,2,23.971,13.773,0.0,19.34,1.228,77.95798323282744,41.225657741845765
indiana,1979,6,3,27.427,12.227,0.0,28.22,1.266,88.92345691347674,34.631460408610835
indiana,1979,6,4,28.287,16.597,0.0,26.74,1.306,69.14472804974201,33.97893856936912
indiana,1979,6,5,28.276,18.1,3.46959549138148,22.44,1.538,74.04901592947957,40.040596262215445
indiana,1979,6,6,29.414,16.122,7.66312479972342,25.31,1.98,100.0,48.26306775260454
indiana,1979,6,7,27.806,20.465,11.7574661969115,10.4,2.187,90.88108364350124,58.51595280728138
indiana,1979,6,8,29.303,20.698,0.0,19.96,2.48,100.0,60.83867700917548
indiana,1979,6,9,30.838,21.56,2.09333714468585,22.99,2.663,100.0,59.824902932129106
indiana,1979,6,10,29.792,17.678,0.0,17.72,2.238,100.0,53.378423013715874
indiana,1979,6,11,23.902,12.009,0.0,26.83,1.081,77.0274145103061,36.44134827116181
indiana,1979,6,12,25.043,12.359,0.0,24.89,1.257,87.52793349758035,39.57932634728891
indiana,1979,6,13,25.036,16.02,1.74434781064292,20.62,1.514,83.15890549742107,47.691394704987935
indiana,1979,6,14,29.085,17.276,0.0,27.34,1.676,84.9949319501812,41.635655631729804
indiana,1979,6,15,29.919,20.133,0.0,29.68,1.647,69.85912082227232,38.99709376408983
indiana,1979,6,16,29.537,18.365,0.0,29.84,1.559,73.82201527375115,37.73286999348753
indiana,1979,6,17,30.883,20.285,2.27442979809211,23.71,1.715,72.06325825698381,38.42918605327434
indiana,1979,6,18,23.384,15.262,5.39466738700867,18.52,1.673,96.46403151988403,58.18412608822954
indiana,1979,6,19,28.777,15.718,11.3952159881592,23.54,1.797,100.0,45.44368480431322
indiana,1979,6,20,29.691,21.378,5.94763684847521,18.83,2.084,81.87514476024604,49.99472348925488
indiana,1979,6,21,28.692,18.68,26.9844889639899,27.23,2.136,99.16866047304183,54.28305304068564
indiana,1979,6,22,27.229,17.596,0.0,28.36,1.806,89.75523883524507,49.97895417104829
indiana,1979,6,23,25.647,14.29,0.0,24.68,1.613,99.0215108175943,48.998600798307216
indiana,1979,6,24,21.046,11.446,0.0,29.96,1.126,83.27527177529478,45.14761069432001
indiana,1979,6,25,22.507,9.815,0.0,30.74,1.049,86.49246676735326,38.470759763957915
indiana,1979,6,26,24.955,9.997,0.0,30.69,1.156,94.15860058289091,36.59042335141655
indiana,1979,6,27,27.135,14.852,0.0,25.29,1.395,82.58519077905729,38.818195591997565
indiana,1979,6,28,27.123,17.015,0.0,21.41,1.685,86.87483247937628,46.92091684037775
indiana,1979,6,29,26.033,18.428,18.08359324923,13.67,2.038,96.12336292292464,60.510639530513885
indiana,1979,6,30,24.175,17.333,5.92802762974998,23.67,1.809,91.40976094020445,59.99195838830642
indiana,1979,7,1,24.707,15.275,0.0,24.88,1.56,89.87343811039159,50.113872059948115
indiana,1979,7,2,25.715,12.698,0.0,29.73,1.564,100.0,47.3190562059973
indiana,1979,7,3,28.293,14.697,0.0,23.46,1.807,100.0,46.99735235307694
indiana,1979,7,4,26.394,20.275,22.6424336433411,14.67,2.223,93.46682474430605,64.61214583750768
indiana,1979,7,5,21.957,12.741,0.0,28.74,1.311,89.02721745277296,49.715405074645666
indiana,1979,7,6,23.238,11.194,0.0,27.95,1.239,93.1762159118759,43.47162284062336
indiana,1979,7,7,24.243,13.367,0.0,25.28,1.345,87.67305399133024,44.42291104255003
indiana,1979,7,8,23.767,15.323,6.95473660420021,14.89,1.721,98.84363649349824,58.488860046636105
indiana,1979,7,9,24.927,18.644,5.49428268755037,15.99,2.199,100.0,69.72033809764352
indiana,1979,7,10,27.155,16.538,0.0,25.41,2.118,100.0,58.86783629964938
indiana,1979,7,11,28.302,17.76,0.0,24.95,2.21,100.0,57.44873081693453
indiana,1979,7,12,27.951,18.964,0.0,21.4,2.359,100.0,62.58690000784484
indiana,1979,7,13,26.728,21.298,8.88347364804076,8.72,2.423,95.66130696420369,69.05415760120957
indiana,1979,7,14,31.351,20.488,5.32664171510078,21.62,2.441,100.0,53.26031177945765
indiana,1979,7,15,29.374,20.474,2.03011361674044,22.99,2.569,100.0,62.76460170843151
indiana,1979,7,16,28.545,19.319,0.0,25.67,2.215,98.81744197179307,56.77232596139268
indiana,1979,7,17,23.814,15.648,0.0,21.13,1.77,99.56092478888715,59.984414532465436
indiana,1979,7,18,24.708,13.235,0.0,25.58,1.555,100.0,49.95026863544049
indiana,1979,7,19,25.676,13.217,0.0,26.62,1.467,96.5662480350981,44.48698738499678
indiana,1979,7,20,25.867,14.861,0.0,20.88,1.572,93.00977256500525,47.13498830601345
indiana,1979,7,21,27.125,14.928,0.0,23.23,1.816,100.0,50.56284691903772
indiana,1979,7,22,28.813,18.835,0.0,26.43,2.07,95.17786887824201,52.23852446237117
indiana,1979,7,23,30.078,18.615,0.0,25.08,2.303,100.0,54.03458516817345
indiana,1979,7,24,28.486,22.04,11.8164899773205,15.54,2.589,97.68395337076427,66.58573044298295
indiana,1979,7,25,26.309,22.431,12.3855739831811,6.55,2.657,97.89293805567368,77.61445761036953
indiana,1979,7,26,26.783,19.544,0.0,18.5,2.411,100.0,68.49039864715458
indiana,1979,7,27,27.637,19.55,1.18645131578887,15.85,2.418,100.0,65.33777029579461
indiana,1979,7,28,27.297,20.634,0.0,18.77,2.509,100.0,69.15776660011844
indiana,1979,7,29,27.889,17.239,0.0,24.01,2.135,100.0,56.84890825939017
indiana,1979,7,30,30.747,21.269,3.68077754967544,18.89,2.566,100.0,57.94566224155359
indiana,1979,7,31,28.316,22.713,9.67168807983398,15.23,2.766,100.0,71.84344408901872
indiana,1979,8,1,25.344,19.261,19.3027640549985,8.04,2.44,100.0,75.465400936636
indiana,1979,8,2,25.485,17.44,0.0,21.1,2.057,100.0,63.08939110916095
indiana,1979,8,3,27.776,17.602,0.0,23.18,2.047,100.0,54.86598138168565
indiana,1979,8,4,29.661,19.686,0.0,22.64,2.313,100.0,55.584180688521975
indiana,1979,8,5,31.183,21.206,0.0,24.41,2.498,99.18015161187353,55.02675128347402
indiana,1979,8,6,29.152,20.023,23.3025789260815,19.72,2.558,100.0,63.30119234912478
indiana,1979,8,7,32.462,22.87,0.0,25.76,2.666,95.6439029066237,54.62750535478412
indiana,1979,8,8,30.291,23.411,1.87084078788757,20.54,2.677,92.95010242216132,62.047988594834024
indiana,1979,8,9,31.31,20.438,1.6309916973114,21.71,2.617,100.0,57.233574730500465
indiana,1979,8,10,29.323,24.015,10.5467081069897,13.51,2.586,86.58660782175633,63.36593202495211
indiana,1979,8,11,23.819,16.457,1.37463510026237,12.85,1.966,100.0,66.60673598335418
indiana,1979,8,12,21.617,12.001,0.0,27.13,1.307,93.180342471488,50.60329608850354
indiana,1979,8,13,24.943,12.966,0.0,24.59,1.468,98.23057727214346,46.49927731916582
indiana,1979,8,14,23.257,17.986,0.0,16.0,1.664,80.69157989675497,58.316268326285204
indiana,1979,8,15,19.177,10.759,0.0,17.29,1.17,90.56902951409641,52.66058604418047
indiana,1979,8,16,21.998,9.823,0.0,25.72,1.194,98.39521137392211,45.16553100590812
indiana,1979,8,17,23.284,14.322,2.66857070886317,16.63,1.423,87.1766975130816,49.7890157477092
indiana,1979,8,18,28.004,21.073,11.4402651785781,12.93,2.059,82.42003587640495,54.45921794920381
indiana,1979,8,19,27.922,20.186,21.0998058319092,12.06,2.461,100.0,65.40347027622107
indiana,1979,8,20,27.534,19.856,30.8577637171652,12.45,2.503,100.0,68.04270919416366
indiana,1979,8,21,24.541,19.805,5.84002137179596,9.0,2.376,100.0,77.08792788008735
indiana,1979,8,22,26.987,19.732,1.37682520136195,14.52,2.338,100.0,65.62582488679054
indiana,1979,8,23,26.193,21.081,11.2565934658377,13.11,2.464,98.58341830136528,72.47098218429376
indiana,1979,8,24,23.429,18.192,2.15225914234907,21.93,2.202,100.0,76.37434792027827
indiana,1979,8,25,24.483,14.422,0.0,18.03,1.626,98.97056852675003,52.937870977127396
indiana,1979,8,26,23.601,15.778,0.0,13.47,1.889,100.0,64.84282046326744
indiana,1979,8,27,25.578,16.548,1.1566370725582,14.86,2.126,100.0,64.84689974098653
indiana,1979,8,28,25.039,17.727,0.0,12.02,2.303,100.0,72.53214174659838
indiana,1979,8,29,26.72,19.354,2.48379409312705,13.19,2.375,100.0,67.71802583332759
indiana,1979,8,30,28.539,16.939,0.0,23.27,2.287,100.0,58.638145467896244
indiana,1979,8,31,28.525,16.998,0.0,22.28,2.197,100.0,56.37631997224209
indiana,1979,9,1,28.239,19.082,0.0,19.8,2.253,100.0,58.781302261161024
indiana,1979,9,2,27.695,21.377,1.3465020368244,13.08,2.439,95.82807520716288,65.68246739725438
indiana,1979,9,3,28.141,18.585,0.0,19.65,2.341,100.0,61.42625246483054
indiana,1979,9,4,26.904,16.268,0.0,21.89,2.197,100.0,61.96920770576458
indiana,1979,9,5,28.319,18.332,0.0,19.92,2.263,100.0,58.76839657843982
indiana,1979,9,6,28.14,18.916,5.3506135940502,18.06,2.243,100.0,58.858222264349884
indiana,1979,9,7,23.818,16.021,0.0,15.29,1.716,94.24806395581575,58.14040134837921
indiana,1979,9,8,18.168,12.397,0.0,19.68,1.114,77.37696103922616,53.40639010015816
indiana,1979,9,9,21.8,9.099,0.0,21.32,1.125,97.33843516614633,43.07255640433726
indiana,1979,9,10,27.708,14.959,0.0,20.64,1.467,86.25099252068662,39.4764688676279
indiana,1979,9,11,28.593,15.501,0.0,21.26,1.852,100.0,47.3364130641801
indiana,1979,9,12,28.828,17.556,0.0,18.21,2.073,100.0,52.26884289979556
indiana,1979,9,13,26.088,20.297,3.55832386077282,9.4,2.099,88.1333601740626,62.11959968799671
indiana,1979,9,14,19.46,15.927,1.11684203147888,16.42,1.511,83.48870010888827,66.82141012344238
indiana,1979,9,15,19.338,10.149,0.0,21.12,1.01,81.43340737578447,45.00572652480061
indiana,1979,9,16,21.955,9.966,0.0,21.04,1.124,91.74254345899733,42.6292372201394
indiana,1979,9,17,24.296,10.644,0.0,21.09,1.323,100.0,43.55779177538037
indiana,1979,9,18,27.558,17.628,0.0,19.76,1.701,84.36647249674799,46.17597636640763
indiana,1979,9,19,22.989,11.55,0.0,21.08,1.207,88.65324640349905,42.9909295684764
indiana,1979,9,20,22.988,9.726,0.0,16.69,1.136,94.22714627837648,40.46449896252333
indiana,1979,9,21,19.508,15.481,0.0,4.98,1.508,85.73645495208316,66.49008486886983
indiana,1979,9,22,19.794,11.677,0.0,20.0,1.176,85.65376815029659,50.93931774890999
indiana,1979,9,23,19.746,7.463,0.0,20.37,0.94,90.89506965725417,40.83818204286201
indiana,1979,9,24,22.528,7.669,0.0,19.62,1.102,100.0,40.3629771577206
indiana,1979,9,25,26.074,11.433,0.0,17.87,1.309,96.89274893359041,38.771718779914906
indiana,1979,9,26,26.45,13.262,0.0,18.7,1.409,92.47626579520013,40.818084227106674
indiana,1979,9,27,25.843,12.217,0.0,17.81,1.473,100.0,44.22933751637623
indiana,1979,9,28,26.314,15.313,0.0,16.01,1.758,100.0,51.338347174148474
indiana,1979,9,29,28.087,15.844,0.0,17.16,1.723,95.70904932418858,45.35260291388388
indiana,1979,9,30,26.778,15.603,0.0,15.91,1.76,99.2842400087124,50.01183131112221
indiana,1979,10,1,27.969,14.787,0.0,17.06,1.75,100.0,46.38080080669297
indiana,1979,10,2,20.676,13.199,15.8591121435165,12.62,1.49,98.19559853675477,61.11720945963843
indiana,1979,10,3,21.115,13.023,0.0,14.51,1.343,89.53179287426372,53.620748953953104
indiana,1979,10,4,16.239,8.279,1.88038676719771,15.7,1.147,100.0,62.12658582148268
indiana,1979,10,5,14.921,4.783,0.0,15.5,0.792,92.18032934196873,46.679066387783614
indiana,1979,10,6,13.965,8.879,3.6323785783452,11.23,0.807,70.8696901686274,50.59632263973124
indiana,1979,10,7,15.341,6.176,0.0,17.5,0.75,79.23387053471566,43.02562093892004
indiana,1979,10,8,20.345,6.435,0.0,13.2,0.916,95.05549875867334,38.347419326986206
indiana,1979,10,9,17.335,8.704,1.07079148292044,11.36,1.077,95.7074477830649,54.41452089562608
indiana,1979,10,10,12.296,2.743,0.0,11.87,0.617,82.92389721017585,43.14157252462432
indiana,1979,10,11,16.002,6.82,2.97239422798157,6.12,0.731,73.8725047600988,40.19754594849643
indiana,1979,10,12,13.014,8.336,0.0,11.59,0.898,81.8173367572603,59.9008860671252
indiana,1979,10,13,10.806,1.814,0.0,15.83,0.489,70.22799479142547,37.73492768607882
indiana,1979,10,14,13.334,-0.748,0.0,16.39,0.53,91.64175490585994,34.62219436602115
indiana,1979,10,15,16.122,6.237,0.0,5.04,0.662,69.64286349289996,36.12542793326693
indiana,1979,10,16,15.613,10.574,2.5865316389968,6.68,1.063,83.30712085299359,59.92701605962161
indiana,1979,10,17,20.316,11.826,0.0,9.47,1.321,95.27227023912755,55.401449180101714
indiana,1979,10,18,23.854,12.954,2.81246372941979,11.35,1.5,100.0,50.71219399524218
indiana,1979,10,19,21.392,17.123,5.95787284601101,7.24,1.562,79.98422281401713,61.31447844756689
indiana,1979,10,20,25.493,18.927,0.0,10.12,1.69,77.26047036965421,51.80868475946329
indiana,1979,10,21,26.003,20.35,0.0,10.3,1.762,73.74159295715378,52.40871905850248
indiana,1979,10,22,24.611,16.543,12.8197019557206,7.0,1.863,98.9737404092412,60.19162937050197
indiana,1979,10,23,14.825,5.83,1.83230042455307,3.06,0.769,83.21064345401504,45.60476274647347
indiana,1979,10,24,9.728,3.872,0.0,13.74,0.585,72.58394749902686,48.51714535741631
indiana,1979,10,25,8.814,0.521,0.0,9.95,0.615,96.94938997323031,54.246476009762
indiana,1979,10,26,8.718,-0.964,0.0,14.1,0.526,92.40167374381258,46.698621858321424
indiana,1979,10,27,18.488,3.461,0.0,10.73,0.668,85.32164617075503,31.38836445208783
indiana,1979,10,28,16.738,6.632,0.0,13.58,1.086,100.0,56.98426304146167
indiana,1979,10,29,18.989,3.888,0.0,13.49,0.926,100.0,42.16977031322071
indiana,1979,10,30,17.963,7.599,0.0,9.3,1.022,97.90959112878981,49.63110874729815
indiana,1979,10,31,22.332,13.579,0.0,10.38,1.394,89.6203547341654,51.669648998121815
indiana,1979,11,1,20.149,9.674,22.3938962019474,11.03,1.14,94.8898045968786,48.30640231659446
indiana,1979,11,2,9.771,1.112,0.0,10.17,0.579,87.45745502168279,47.88108720059878
indiana,1979,11,3,10.517,0.564,0.0,12.18,0.519,81.5613542732249,40.82890674958165
indiana,1979,11,4,10.1,-2.809,0.0,12.93,0.561,100.0,45.380436487031034
indiana,1979,11,5,14.212,4.12,0.0,10.92,0.651,79.37517868965567,40.16706229647837
indiana,1979,11,6,10.564,5.954,3.66583875931425,2.43,0.832,89.25740283393618,65.24719931184093
indiana,1979,11,7,5.783,0.204,0.0,12.12,0.558,90.01045261959459,60.5762157681766
indiana,1979,11,8,7.882,3.269,2.17242538928986,2.9,0.657,85.06445096033937,61.73780617633058
indiana,1979,11,9,6.92,6.005,12.0798289775799,1.1,0.897,95.89140608248918,90.02695854802359
indiana,1979,11,10,6.253,0.787,0.0,3.69,0.661,100.0,69.46083264249913
indiana,1979,11,11,3.24,-5.573,0.0,11.99,0.38,94.24641659088401,49.30129083478306
indiana,1979,11,12,5.685,-4.089,0.0,10.39,0.399,88.42592529321452,43.61078018109934
indiana,1979,11,13,5.952,-3.023,0.0,6.32,0.488,99.83910693741416,52.3601520177765
indiana,1979,11,14,5.508,-4.61,0.0,9.32,0.495,100.0,54.77289752174507
indiana,1979,11,15,10.123,1.602,0.0,5.37,0.573,83.5528413318173,46.27982217479742
indiana,1979,11,16,8.652,-0.726,0.0,10.58,0.625,100.0,55.736497621560034
indiana,1979,11,17,16.595,3.342,0.0,10.85,0.739,95.18814093908915,39.13051410936381
indiana,1979,11,18,17.231,5.718,0.0,10.61,0.921,100.0,46.83976156979142
indiana,1979,11,19,16.567,10.205,4.01624441146353,7.96,1.013,81.36980676033984,53.7345635209485
indiana,1979,11,20,17.046,4.236,0.0,10.25,1.228,100.0,63.18870589055614
indiana,1979,11,21,14.842,11.301,11.811468005078,1.8,1.313,98.04280567138527,77.78084125382205
indiana,1979,11,22,15.037,11.807,11.5002304314658,0.93,1.388,100.0,81.19747521744243
indiana,1979,11,23,11.367,4.775,9.54998135557616,3.5,0.992,100.0,73.7500783049688
indiana,1979,11,24,9.26,-0.837,0.0,10.27,0.632,100.0,54.09189684347381
indiana,1979,11,25,7.69,0.699,13.0064266419936,2.82,0.714,100.0,67.978733818716
indiana,1979,11,26,12.504,2.461,24.8628318308874,4.26,0.892,100.0,61.52309872044192
indiana,1979,11,27,8.474,2.149,2.01001763338127,3.77,0.707,99.13048168206605,63.81459219189041
indiana,1979,11,28,3.715,-2.199,4.08776656519194,6.09,0.558,100.0,70.00454498851735
indiana,1979,11,29,-0.275,-4.844,0.0,5.69,0.293,68.74826942492277,48.940738000370715
indiana,1979,11,30,-1.191,-5.16,0.0,6.13,0.298,71.61976403914699,53.22929068313761
indiana,1979,12,1,-1.175,-5.364,1.33841335770057,5.84,0.345,84.21301826908753,61.55207851039995
indiana,1979,12,2,-0.54,-8.217,0.0,9.57,0.255,77.56555398959459,43.42578602638895
indiana,1979,12,3,2.199,-6.624,0.0,8.44,0.267,71.7772592314043,37.3033034334953
indiana,1979,12,4,5.739,-3.752,0.0,9.6,0.404,87.2922635652014,43.992116480600345
indiana,1979,12,5,12.463,1.358,0.0,8.96,0.629,93.34132778989016,43.50043247181776
indiana,1979,12,6,8.641,0.606,0.0,7.19,0.592,92.75083274448252,52.83296960291552
indiana,1979,12,7,9.052,1.843,1.57718956461395,6.5,0.532,76.24483195067913,46.17655814278384
indiana,1979,12,8,4.786,-3.07,0.0,8.26,0.366,75.14262370272138,42.58954988296478
indiana,1979,12,9,6.825,-5.244,0.0,8.97,0.332,80.30267482694198,33.53931649074206
indiana,1979,12,10,11.785,0.893,0.0,8.57,0.517,79.3364135074204,37.38782464174228
indiana,1979,12,11,14.507,7.842,0.0,5.97,0.727,68.50223088089999,44.008158781011936
indiana,1979,12,12,14.304,0.235,2.97265869784269,5.42,0.832,100.0,51.02991843613182
indiana,1979,12,13,3.448,-2.61,0.0,8.76,0.513,100.0,65.58421259607984
indiana,1979,12,14,2.059,-5.704,0.0,9.18,0.342,85.67455116054356,48.26237951255071
indiana,1979,12,15,4.915,-4.297,0.0,9.26,0.364,81.94471046537284,41.976651611842975
indiana,1979,12,16,1.421,-6.549,1.0206646151687,2.84,0.442,100.0,65.294634197121
indiana,1979,12,17,-5.886,-13.787,0.0,9.34,0.15,71.2578505497584,38.10316046772016
indiana,1979,12,18,0.902,-9.103,0.0,8.09,0.153,49.88675866211129,23.46341007744433
indiana,1979,12,19,6.696,-2.557,0.0,8.82,0.333,65.80271701977874,33.94023672955961
indiana,1979,12,20,6.922,-4.291,0.0,8.97,0.476,100.0,47.76693844084377
indiana,1979,12,21,8.014,-0.506,0.0,1.89,0.626,100.0,58.298060983776224
indiana,1979,12,22,9.13,7.101,10.2753102779047,1.78,0.927,91.88881826771994,80.03923099444512
